source,target,type
48549,-1271727079,undirected
10165,3157735,undirected
10165,1035096108,undirected
10165,1143411304,undirected
10165,-1290197022,undirected
10165,-858207305,undirected
10165,1782470489,undirected
17895,-1509776773,undirected
17895,-1579309934,undirected
17895,-1271727079,undirected
17895,-1991091409,undirected
39167,397539484,undirected
39167,-167127464,undirected
39167,-1395879082,undirected
39167,1218355603,undirected
39167,-1509776773,undirected
31174,1988301924,undirected
31174,-309420403,undirected
31174,1004488410,undirected
31174,-1607117304,undirected
31174,-911763424,undirected
31174,-45397545,undirected
31240,1735354274,undirected
31240,-437332008,undirected
39894,1958179729,undirected
39894,-817925082,undirected
13601,-388389166,undirected
13601,-45397545,undirected
13601,-640353766,undirected
16706,1016055127,undirected
16706,-25089305,undirected
16706,-1292607799,undirected
16706,-2002774756,undirected
16706,-1871452346,undirected
7655,426594028,undirected
35798,616478732,undirected
35798,386289534,undirected
35798,1963706696,undirected
35798,-553753519,undirected
35798,343658600,undirected
8514,-1187308571,undirected
8514,394478779,undirected
8514,-911763424,undirected
8514,-1607117304,undirected
388,-1956333993,undirected
388,-1401217921,undirected
388,-1463509083,undirected
388,1925406402,undirected
388,1826745321,undirected
388,75717441,undirected
388,-1652134563,undirected
33486,471922383,undirected
33486,-1545153521,undirected
33486,-2072868830,undirected
33486,-1991091409,undirected
33486,70287441,undirected
33486,-1235328453,undirected
33486,-2117075954,undirected
33486,821315979,undirected
33486,-726183131,undirected
1379,410477637,undirected
1379,-2083730646,undirected
322,295893865,undirected
322,-1914139499,undirected
322,-863591576,undirected
322,1564583453,undirected
322,-1132892364,undirected
322,-469146262,undirected
322,1579643289,undirected
39565,-1545153521,undirected
39565,70287441,undirected
39565,1672834226,undirected
39565,-817925082,undirected
45577,-1784543568,undirected
45577,-1456025876,undirected
45577,822574794,undirected
45577,1813962555,undirected
45577,125594343,undirected
45577,174304068,undirected
45577,2303130,undirected
31637,-754135827,undirected
31637,379223387,undirected
31637,1505232370,undirected
31637,301151249,undirected
31637,1404135962,undirected
42670,750020682,undirected
42670,1556863819,undirected
42670,159268026,undirected
42670,125594343,undirected
52976,861716974,undirected
52976,-45397545,undirected
52976,2029051715,undirected
52976,-1654332275,undirected
52976,1158262485,undirected
1974,-1050111226,undirected
1974,-89704457,undirected
1974,-685928185,undirected
23775,-1155129170,undirected
23775,98075180,undirected
23775,-2117075954,undirected
19613,314006290,undirected
29787,-726183131,undirected
29787,1482206316,undirected
29787,1944151445,undirected
29787,1404135962,undirected
29787,1882535781,undirected
50796,-1006788871,undirected
50796,767324304,undirected
1842,2016856706,undirected
1842,426594028,undirected
1842,811681975,undirected
1842,-1114893164,undirected
35073,1836996181,undirected
31043,-1926188615,undirected
31043,-1129033576,undirected
31043,-56899984,undirected
24833,-1545153521,undirected
24833,1004488410,undirected
24833,-1395879082,undirected
41084,-540583360,undirected
41084,-1314836734,undirected
41084,1393296496,undirected
18689,-867359006,undirected
18689,1110055572,undirected
18689,-45397545,undirected
18689,1352416850,undirected
6467,386289534,undirected
6467,1963706696,undirected
6467,1963706696,undirected
6467,343658600,undirected
46569,-240687688,undirected
46569,1856824680,undirected
4155,67722,undirected
4155,-1710695926,undirected
4155,2121839670,undirected
4155,238304903,undirected
4155,-1911929019,undirected
4155,784234381,undirected
4155,605788368,undirected
4155,-57836013,undirected
4155,1885039534,undirected
4155,1963706696,undirected
12413,1419406276,undirected
12413,178045728,undirected
12413,806766546,undirected
12413,647042807,undirected
24701,-352332651,undirected
24701,1668641251,undirected
54959,-1286480326,undirected
54959,-1160222924,undirected
54959,1484823083,undirected
54959,-1129018785,undirected
54959,-1827307029,undirected
7062,2039850839,undirected
7062,-890796360,undirected
7062,-389036098,undirected
7062,1354621681,undirected
7062,2092907367,undirected
7062,-2002774756,undirected
918,-469146262,undirected
918,434453139,undirected
918,-1404697431,undirected
918,1520429159,undirected
918,1529982402,undirected
9969,-469146262,undirected
9969,434453139,undirected
9969,1529982402,undirected
2966,1996009858,undirected
2966,1004488410,undirected
37055,-56899984,undirected
37055,-25089305,undirected
23777,-1155129170,undirected
23777,98075180,undirected
23777,248053542,undirected
23777,-2117075954,undirected
40028,-1155129170,undirected
40028,98075180,undirected
40028,-2117075954,undirected
3297,1349473534,undirected
3297,604202656,undirected
3297,647042807,undirected
3297,33397831,undirected
3297,394478779,undirected
3297,2145136727,undirected
3297,1795398863,undirected
36593,1014204324,undirected
36593,-600542303,undirected
36593,-1990806817,undirected
36593,-1163625011,undirected
36593,1706643959,undirected
36593,-1176044233,undirected
39764,386289534,undirected
33489,1383645770,undirected
33489,-1516424243,undirected
33489,640546987,undirected
33489,-1078728159,undirected
5081,-1607117304,undirected
5081,1924976896,undirected
5081,-1579309934,undirected
5081,1668641251,undirected
5081,-640353766,undirected
5081,394478779,undirected
23249,379223387,undirected
23249,1357014764,undirected
23249,1988301924,undirected
23249,2019846826,undirected
23249,406278940,undirected
853,800393984,undirected
853,393130124,undirected
853,778519367,undirected
853,-448409145,undirected
853,-514570144,undirected
853,2007041697,undirected
853,314006290,undirected
35075,-1183682921,undirected
35075,-1444360118,undirected
721,1932935367,undirected
721,-45397545,undirected
721,-779775103,undirected
721,-83108849,undirected
721,-176170295,undirected
47164,-996939427,undirected
47164,1482206316,undirected
47164,-25089305,undirected
36990,-1288119229,undirected
36990,-2002774756,undirected
36990,-726183131,undirected
36990,1386505028,undirected
589,1043786278,undirected
589,791374565,undirected
589,885558805,undirected
589,-1382514821,undirected
523,296862948,undirected
523,791374565,undirected
523,-659816257,undirected
457,-352332651,undirected
457,1668641251,undirected
7724,966601512,undirected
7724,1459814627,undirected
7724,-73746960,undirected
34612,-867359006,undirected
34612,-1563969087,undirected
34612,1988301924,undirected
34612,-1607117304,undirected
34612,-754135827,undirected
34612,-641716946,undirected
34612,-1509776773,undirected
37520,-534739831,undirected
37520,-686696501,undirected
14397,851137066,undirected
14397,314006290,undirected
14397,-1563969087,undirected
14397,1672834226,undirected
16049,-1982418710,undirected
16049,1016055127,undirected
16049,-1400723854,undirected
16049,-1377275154,undirected
5941,-309420403,undirected
5941,-754135827,undirected
54829,1277959065,undirected
54829,-1607117304,undirected
53111,-996939427,undirected
53111,-25089305,undirected
19815,1383645770,undirected
19815,-1509776773,undirected
19815,-996939427,undirected
7791,1383645770,undirected
7791,-1377275154,undirected
7791,-1185647369,undirected
7791,-1871452346,undirected
7791,1882535781,undirected
11887,-1553252409,undirected
11887,1668641251,undirected
11887,301151249,undirected
11887,-1377275154,undirected
11887,1876040876,undirected
34745,369471873,undirected
34745,1218405200,undirected
392,-774805254,undirected
392,-397737505,undirected
392,-43664692,undirected
392,855191184,undirected
392,260140510,undirected
392,1739660556,undirected
55357,-80429215,undirected
55357,-1081270674,undirected
55357,453981100,undirected
55357,1880558532,undirected
50602,-25089305,undirected
50602,174304068,undirected
50602,605121934,undirected
4224,-469146262,undirected
4224,-515277882,undirected
4224,-214433871,undirected
4224,-1579309934,undirected
4224,1349923655,undirected
15059,1562670976,undirected
15059,-388389166,undirected
15059,290389829,undirected
54764,-1138437851,undirected
5678,-710921092,undirected
5678,-640353766,undirected
5678,1439356248,undirected
34944,822574794,undirected
34944,314006290,undirected
34944,-73528935,undirected
22789,1988301924,undirected
22789,-1761083683,undirected
42938,-715534560,undirected
42938,1955848365,undirected
42938,-867359006,undirected
28999,1944151445,undirected
28999,-416155584,undirected
28999,-73746960,undirected
28999,1876040876,undirected
28999,-726183131,undirected
33095,-388389166,undirected
33095,-1070400430,undirected
40956,-437332008,undirected
40956,-448409145,undirected
40956,159268026,undirected
40956,-56899984,undirected
40956,1719465729,undirected
40956,800393984,undirected
40956,784234381,undirected
40956,553336745,undirected
37521,1945088420,undirected
37521,-240687688,undirected
37521,1035862296,undirected
37521,822574794,undirected
37521,-73528935,undirected
37521,1218405200,undirected
40429,178045728,undirected
40429,-1430841717,undirected
40429,529263227,undirected
40429,-1982418710,undirected
40429,647042807,undirected
40429,1996009858,undirected
40429,-2083730646,undirected
40429,301151249,undirected
40429,604202656,undirected
40429,2061808991,undirected
40429,237323193,undirected
50273,-240687688,undirected
50273,-94531089,undirected
50273,-1938476209,undirected
50273,109104680,undirected
50273,1826745321,undirected
50273,-1021404737,undirected
2904,-1635636539,undirected
2904,-45397545,undirected
2904,-1235328453,undirected
2904,1004488410,undirected
2904,647042807,undirected
2904,1996009858,undirected
55888,-1525977001,undirected
55888,434453139,undirected
55888,-1509776773,undirected
790,-1297803854,undirected
790,-1297803854,undirected
790,1913271963,undirected
790,-89704457,undirected
34021,-2076890171,undirected
34021,-1770958415,undirected
18429,386289534,undirected
18429,857020055,undirected
18429,-317458557,undirected
18429,-1770958415,undirected
18429,343658600,undirected
55690,-1714158455,undirected
55690,-1827307029,undirected
28735,673256684,undirected
28735,-1070400430,undirected
28735,-685928185,undirected
658,644770853,undirected
28669,1668641251,undirected
28669,1158091417,undirected
28669,248053542,undirected
28669,-1335778826,undirected
23847,174304068,undirected
23847,1505232370,undirected
23847,-25089305,undirected
2508,-2129712745,undirected
2508,1429241679,undirected
2508,-397737505,undirected
2508,-890796360,undirected
2508,1213109563,undirected
2508,-950464021,undirected
2508,-388389166,undirected
37786,-1827660157,undirected
37786,-1185647369,undirected
30123,-1545153521,undirected
30123,-308059763,undirected
30123,-667821544,undirected
30123,-25089305,undirected
30123,1352416850,undirected
39570,1615151859,undirected
39570,-1081270674,undirected
39570,600614576,undirected
41487,-1848930808,undirected
1914,2019846826,undirected
1914,-397737505,undirected
1914,-1050111226,undirected
1914,-388389166,undirected
1914,125275788,undirected
21469,1800701463,undirected
21469,1430218253,undirected
21469,-388389166,undirected
21469,-270638701,undirected
21469,-1604942306,undirected
21469,906426204,undirected
49283,-1172602045,undirected
49283,-1991091409,undirected
55823,810261924,undirected
55823,-1607117304,undirected
41025,1942507449,undirected
5680,1383645770,undirected
5680,-1377275154,undirected
5680,-1185647369,undirected
5680,-1871452346,undirected
5680,1882535781,undirected
36862,-540583360,undirected
36862,-1314836734,undirected
36862,1393296496,undirected
54898,314006290,undirected
54898,-73528935,undirected
329,-183541211,undirected
329,-2129712745,undirected
12815,1004488410,undirected
12815,-1607117304,undirected
12815,-45397545,undirected
263,1232035219,undirected
263,1162443810,undirected
263,837141235,undirected
263,-1956333993,undirected
263,-553753519,undirected
45649,471922383,undirected
45649,1408049815,undirected
45649,-490275407,undirected
45649,1227910354,undirected
45649,1430218253,undirected
1254,491283226,undirected
1254,2127259254,undirected
1254,491283226,undirected
1254,1438103168,undirected
1254,928220613,undirected
1254,-1902425086,undirected
1254,-673919286,undirected
1254,616478732,undirected
1254,-1338457452,undirected
1254,-1888066706,undirected
1254,1695008567,undirected
31181,-1607117304,undirected
31181,1668641251,undirected
31181,98075180,undirected
31181,800393984,undirected
31181,-890796360,undirected
37987,-2076890171,undirected
37987,-1155129170,undirected
5681,987046277,undirected
5681,393149426,undirected
5681,693404772,undirected
5681,-2145084025,undirected
5681,603041372,undirected
1519,605788368,undirected
1519,-503331395,undirected
1519,-2076890171,undirected
1519,-876829989,undirected
1453,-1661268324,undirected
1453,791374565,undirected
1453,1796146855,undirected
1453,85141527,undirected
1453,-645408352,undirected
1453,260140510,undirected
9513,1668641251,undirected
9513,1876040876,undirected
9513,178045728,undirected
9513,-1948350991,undirected
7465,-1430841717,undirected
7465,-1982418710,undirected
7465,1004488410,undirected
7465,1087694436,undirected
45055,-437332008,undirected
45055,1086191395,undirected
19489,1383645770,undirected
19489,-1516424243,undirected
19489,640546987,undirected
19489,-1078728159,undirected
42941,1702257547,undirected
42941,-1805002020,undirected
35608,1277959065,undirected
35608,-627194634,undirected
35608,1944151445,undirected
35608,1004488410,undirected
35608,-26668036,undirected
2246,-45397545,undirected
66,2019846826,undirected
66,1630520817,undirected
66,1127903270,undirected
66,1072626431,undirected
66,1087694436,undirected
66,-90235210,undirected
66,-156695698,undirected
66,161183517,undirected
